driverId,grid,q_position,year,date,time,circuitRef,ds_points,ds_position,ds_wins,cs_points,cs_position,cs_wins,q1_ms,q2_ms,q3_ms,is_podium
831,10,11,2015,2015-03-15,05:00:00,albert_park,,,,,10.0,,90430.0,88800.0,,0
828,15,16,2015,2015-03-15,05:00:00,albert_park,,19.0,,,10.0,,91376.0,,,0
817,6,7,2015,2015-03-15,05:00:00,albert_park,,3.0,,,2.0,,89788.0,88679.0,88329.0,0
826,12,13,2015,2015-03-15,05:00:00,albert_park,,15.0,,,2.0,,90402.0,89070.0,,0
807,13,14,2015,2015-03-15,05:00:00,albert_park,,9.0,,,6.0,,89651.0,89208.0,,0
815,14,15,2015,2015-03-15,05:00:00,albert_park,,10.0,,,6.0,,89990.0,89209.0,,0
832,7,8,2015,2015-03-15,05:00:00,albert_park,,,,,7.0,,89597.0,88601.0,88510.0,0
830,11,12,2015,2015-03-15,05:00:00,albert_park,,,,,7.0,,89248.0,88868.0,,0
18,16,17,2015,2015-03-15,05:00:00,albert_park,,8.0,,,5.0,,91422.0,,,0
825,17,18,2015,2015-03-15,05:00:00,albert_park,,11.0,,,5.0,,92037.0,,,0
154,8,9,2015,2015-03-15,05:00:00,albert_park,,14.0,,,8.0,,89537.0,88589.0,88560.0,0
813,9,10,2015,2015-03-15,05:00:00,albert_park,,16.0,,,8.0,,89847.0,88726.0,89480.0,0
3,2,2,2016,2016-03-20,05:00:00,albert_park,,2.0,,,1.0,,86934.0,84796.0,84197.0,1
1,1,1,2016,2016-03-20,05:00:00,albert_park,,1.0,,,1.0,,85351.0,84605.0,83837.0,1
20,3,3,2016,2016-03-20,05:00:00,albert_park,,3.0,,,2.0,,86945.0,85257.0,84675.0,1
8,4,4,2016,2016-03-20,05:00:00,albert_park,,4.0,,,2.0,,86579.0,85615.0,85033.0,0
817,8,8,2016,2016-03-20,05:00:00,albert_park,,8.0,,,4.0,,86945.0,85599.0,85589.0,0
826,18,18,2016,2016-03-20,05:00:00,albert_park,,7.0,,,4.0,,88006.0,,,0
13,6,6,2016,2016-03-20,05:00:00,albert_park,,6.0,,,3.0,,85918.0,85644.0,85458.0,0
822,16,11,2016,2016-03-20,05:00:00,albert_park,,5.0,,,3.0,,87135.0,85961.0,,0
154,19,19,2016,2016-03-20,05:00:00,albert_park,,11.0,,,,,88322.0,,,0
821,20,20,2016,2016-03-20,05:00:00,albert_park,,20.0,,,,,89606.0,,,0
807,10,10,2016,2016-03-20,05:00:00,albert_park,,10.0,,,5.0,,86550.0,85865.0,,0
815,9,9,2016,2016-03-20,05:00:00,albert_park,,9.0,,,5.0,,86607.0,85753.0,,0
832,7,7,2016,2016-03-20,05:00:00,albert_park,,15.0,,,7.0,,87057.0,85384.0,85582.0,0
830,5,5,2016,2016-03-20,05:00:00,albert_park,,12.0,,,7.0,,86934.0,85615.0,85434.0,0
835,13,14,2016,2016-03-20,05:00:00,albert_park,,,,,5.0,,87241.0,87601.0,,0
825,14,15,2016,2016-03-20,05:00:00,albert_park,,22.0,,,5.0,,87297.0,87742.0,,0
18,12,13,2016,2016-03-20,05:00:00,albert_park,,16.0,,,9.0,,86740.0,86304.0,,0
4,11,12,2016,2016-03-20,05:00:00,albert_park,,17.0,,,9.0,,86537.0,86125.0,,0
831,17,17,2016,2016-03-20,05:00:00,albert_park,,13.0,,,8.0,,87958.0,,,0
828,15,16,2016,2016-03-20,05:00:00,albert_park,,18.0,,,8.0,,87435.0,,,0
836,21,22,2016,2016-03-20,05:00:00,albert_park,,,,,10.0,,89642.0,,,0
837,22,21,2016,2016-03-20,05:00:00,albert_park,,,,,10.0,,89627.0,,,0
20,2,2,2017,2017-03-26,05:00:00,albert_park,,4.0,,,3.0,,85210.0,83401.0,82456.0,1
8,4,4,2017,2017-03-26,05:00:00,albert_park,,6.0,,,3.0,,84352.0,83376.0,83033.0,0
1,1,1,2017,2017-03-26,05:00:00,albert_park,,2.0,,,1.0,,84191.0,83251.0,82188.0,1
822,3,3,2017,2017-03-26,05:00:00,albert_park,,8.0,,,1.0,,84514.0,83215.0,82481.0,1
830,5,5,2017,2017-03-26,05:00:00,albert_park,,5.0,,,2.0,,84482.0,84092.0,83485.0,0
817,0,10,2017,2017-03-26,05:00:00,albert_park,,3.0,,,2.0,,85383.0,83989.0,,0
13,7,7,2017,2017-03-26,05:00:00,albert_park,,11.0,,,5.0,,85099.0,84597.0,84443.0,0
840,20,19,2017,2017-03-26,05:00:00,albert_park,,,,,5.0,,87143.0,,,0
815,10,11,2017,2017-03-26,05:00:00,albert_park,,7.0,,,4.0,,85064.0,85081.0,,0
839,13,14,2017,2017-03-26,05:00:00,albert_park,,23.0,,,4.0,,86009.0,85568.0,,0
832,8,8,2017,2017-03-26,05:00:00,albert_park,,12.0,,,7.0,,85542.0,84997.0,84487.0,0
826,9,9,2017,2017-03-26,05:00:00,albert_park,,14.0,,,7.0,,85970.0,84864.0,84512.0,0
807,11,12,2017,2017-03-26,05:00:00,albert_park,,9.0,,,9.0,,84975.0,85091.0,,0
835,19,20,2017,2017-03-26,05:00:00,albert_park,,18.0,,,9.0,,88244.0,,,0
841,16,16,2017,2017-03-26,05:00:00,albert_park,,,,,10.0,,86419.0,,,0
828,14,15,2017,2017-03-26,05:00:00,albert_park,,22.0,,,10.0,,86236.0,86465.0,,0
838,18,18,2017,2017-03-26,05:00:00,albert_park,,20.0,,,6.0,,86858.0,,,0
4,12,13,2017,2017-03-26,05:00:00,albert_park,,10.0,,,6.0,,85872.0,85425.0,,0
825,17,17,2017,2017-03-26,05:00:00,albert_park,,16.0,,,8.0,,86847.0,,,0
154,6,6,2017,2017-03-26,05:00:00,albert_park,,13.0,,,8.0,,85419.0,84718.0,84074.0,0
20,3,3,2018,2018-03-25,05:10:00,albert_park,,2.0,,,2.0,,83348.0,81944.0,81838.0,1
8,2,2,2018,2018-03-25,05:10:00,albert_park,,4.0,,,2.0,,83096.0,82507.0,81828.0,1
1,1,1,2018,2018-03-25,05:10:00,albert_park,,1.0,,,1.0,,82824.0,82051.0,81164.0,1
822,15,10,2018,2018-03-25,05:10:00,albert_park,,3.0,,,1.0,,83686.0,82089.0,,0
817,8,5,2018,2018-03-25,05:10:00,albert_park,,5.0,,,3.0,,83494.0,82897.0,82152.0,0
830,4,4,2018,2018-03-25,05:10:00,albert_park,,6.0,,,3.0,,83483.0,82416.0,81879.0,0
4,10,11,2018,2018-03-25,05:10:00,albert_park,,15.0,,,9.0,,83597.0,83692.0,,0
838,11,12,2018,2018-03-25,05:10:00,albert_park,,16.0,,,9.0,,84073.0,83853.0,,0
807,7,8,2018,2018-03-25,05:10:00,albert_park,,10.0,,,6.0,,83782.0,83544.0,83532.0,0
832,9,9,2018,2018-03-25,05:10:00,albert_park,,9.0,,,6.0,,83529.0,83061.0,83577.0,0
815,12,13,2018,2018-03-25,05:10:00,albert_park,,7.0,,,4.0,,84344.0,84005.0,,0
839,14,15,2018,2018-03-25,05:10:00,albert_park,,8.0,,,4.0,,84503.0,84786.0,,0
844,18,18,2018,2018-03-25,05:10:00,albert_park,,,,,10.0,,84636.0,,,0
828,17,17,2018,2018-03-25,05:10:00,albert_park,,20.0,,,10.0,,84556.0,,,0
840,13,14,2018,2018-03-25,05:10:00,albert_park,,12.0,,,5.0,,84464.0,84230.0,,0
845,19,19,2018,2018-03-25,05:10:00,albert_park,,,,,5.0,,84922.0,,,0
843,16,16,2018,2018-03-25,05:10:00,albert_park,,23.0,,,7.0,,84532.0,,,0
842,20,20,2018,2018-03-25,05:10:00,albert_park,,21.0,,,7.0,,85295.0,,,0
154,6,7,2018,2018-03-25,05:10:00,albert_park,,13.0,,,8.0,,83671.0,83468.0,83339.0,0
825,5,6,2018,2018-03-25,05:10:00,albert_park,,14.0,,,8.0,,83909.0,83300.0,83187.0,0
822,2,2,2019,2019-03-17,05:10:00,albert_park,,5.0,,,1.0,,82367.0,81193.0,80598.0,1
1,1,1,2019,2019-03-17,05:10:00,albert_park,,1.0,,,1.0,,82043.0,81014.0,80486.0,1
830,4,4,2019,2019-03-17,05:10:00,albert_park,,4.0,,,3.0,,82876.0,81678.0,81320.0,1
842,17,17,2019,2019-03-17,05:10:00,albert_park,,15.0,,,3.0,,83020.0,,,0
20,3,3,2019,2019-03-17,05:10:00,albert_park,,2.0,,,2.0,,82885.0,81912.0,81190.0,0
844,5,5,2019,2019-03-17,05:10:00,albert_park,,13.0,,,2.0,,82017.0,81739.0,81442.0,0
825,7,7,2019,2019-03-17,05:10:00,albert_park,,9.0,,,5.0,,82519.0,82221.0,82099.0,0
154,6,6,2019,2019-03-17,05:10:00,albert_park,,14.0,,,5.0,,82959.0,81870.0,81826.0,0
807,11,11,2019,2019-03-17,05:10:00,albert_park,,7.0,,,4.0,,82540.0,82562.0,,0
817,12,12,2019,2019-03-17,05:10:00,albert_park,,6.0,,,4.0,,82921.0,82570.0,,0
8,9,9,2019,2019-03-17,05:10:00,albert_park,,3.0,,,12.0,,82966.0,82349.0,82314.0,0
841,14,14,2019,2019-03-17,05:10:00,albert_park,,22.0,,,12.0,,82431.0,82714.0,,0
840,16,16,2019,2019-03-17,05:10:00,albert_park,,18.0,,,,,83017.0,,,0
815,10,10,2019,2019-03-17,05:10:00,albert_park,,8.0,,,,,82908.0,82532.0,82781.0,0
826,15,15,2019,2019-03-17,05:10:00,albert_park,,19.0,,,9.0,,82511.0,82774.0,,0
848,13,13,2019,2019-03-17,05:10:00,albert_park,,,,,9.0,,82757.0,82636.0,,0
846,8,8,2019,2019-03-17,05:10:00,albert_park,,,,,6.0,,82702.0,82423.0,82304.0,0
832,18,18,2019,2019-03-17,05:10:00,albert_park,,10.0,,,6.0,,83084.0,,,0
847,19,19,2019,2019-03-17,05:10:00,albert_park,,,,,10.0,,84360.0,,,0
9,20,20,2019,2019-03-17,05:10:00,albert_park,,8.0,,,10.0,,86067.0,,,0
844,1,1,2022,2022-04-10,05:00:00,albert_park,45.0,1.0,1.0,78.0,1.0,1.0,78881.0,78606.0,77868.0,1
832,9,9,2022,2022-04-10,05:00:00,albert_park,33.0,2.0,0.0,78.0,1.0,1.0,78983.0,78469.0,79408.0,0
815,3,3,2022,2022-04-10,05:00:00,albert_park,12.0,7.0,0.0,37.0,3.0,1.0,78834.0,78340.0,78240.0,1
830,2,2,2022,2022-04-10,05:00:00,albert_park,25.0,3.0,1.0,37.0,3.0,1.0,78580.0,78611.0,78154.0,0
847,6,6,2022,2022-04-10,05:00:00,albert_park,22.0,4.0,0.0,38.0,2.0,0.0,79405.0,79076.0,78933.0,1
1,5,5,2022,2022-04-10,05:00:00,albert_park,16.0,5.0,0.0,38.0,2.0,0.0,79401.0,79106.0,78825.0,0
846,4,4,2022,2022-04-10,05:00:00,albert_park,6.0,10.0,0.0,6.0,8.0,0.0,79280.0,79066.0,78703.0,0
817,7,7,2022,2022-04-10,05:00:00,albert_park,0.0,19.0,0.0,6.0,8.0,0.0,79665.0,79130.0,79032.0,0
839,8,8,2022,2022-04-10,05:00:00,albert_park,14.0,6.0,0.0,16.0,4.0,0.0,79605.0,79136.0,79061.0,0
4,10,10,2022,2022-04-10,05:00:00,albert_park,2.0,13.0,0.0,16.0,4.0,0.0,79192.0,78815.0,,0
822,12,12,2022,2022-04-10,05:00:00,albert_park,8.0,9.0,0.0,9.0,6.0,0.0,79251.0,79410.0,,0
855,14,14,2022,2022-04-10,05:00:00,albert_park,1.0,14.0,0.0,9.0,6.0,0.0,79910.0,80155.0,,0
842,11,11,2022,2022-04-10,05:00:00,albert_park,4.0,12.0,0.0,8.0,7.0,0.0,79580.0,79226.0,,0
852,13,13,2022,2022-04-10,05:00:00,albert_park,4.0,11.0,0.0,8.0,7.0,0.0,79742.0,79424.0,,0
848,20,16,2022,2022-04-10,05:00:00,albert_park,0.0,18.0,0.0,0.0,10.0,0.0,80135.0,,,0
849,18,19,2022,2022-04-10,05:00:00,albert_park,0.0,20.0,0.0,0.0,10.0,0.0,81372.0,,,0
840,19,20,2022,2022-04-10,05:00:00,albert_park,0.0,16.0,0.0,0.0,9.0,0.0,,,,0
20,17,18,2022,2022-04-10,05:00:00,albert_park,,12.0,,0.0,9.0,0.0,81149.0,,,0
854,15,15,2022,2022-04-10,05:00:00,albert_park,0.0,15.0,0.0,12.0,5.0,0.0,80104.0,80465.0,,0
825,16,17,2022,2022-04-10,05:00:00,albert_park,12.0,8.0,0.0,12.0,5.0,0.0,80254.0,,,0
8,2,2,2008,2008-03-23,07:00:00,sepang,1.0,8.0,0.0,1.0,6.0,0.0,95645.0,94188.0,96230.0,1
9,4,6,2008,2008-03-23,07:00:00,sepang,,6.0,,8.0,3.0,0.0,95794.0,94811.0,96727.0,1
2,5,7,2008,2008-03-23,07:00:00,sepang,8.0,2.0,0.0,8.0,3.0,0.0,95729.0,94648.0,96753.0,0
5,8,3,2008,2008-03-23,07:00:00,sepang,4.0,5.0,0.0,14.0,1.0,1.0,95227.0,94759.0,96613.0,1
1,9,4,2008,2008-03-23,07:00:00,sepang,10.0,1.0,1.0,14.0,1.0,1.0,95392.0,94627.0,96709.0,0
15,3,5,2008,2008-03-23,07:00:00,sepang,,13.0,,,6.0,,95205.0,94960.0,96711.0,0
17,6,8,2008,2008-03-23,07:00:00,sepang,,12.0,,,5.0,,95440.0,94967.0,97009.0,0
14,12,12,2008,2008-03-23,07:00:00,sepang,,10.0,,,5.0,,96058.0,95408.0,,0
4,7,9,2008,2008-03-23,07:00:00,sepang,5.0,4.0,0.0,5.0,4.0,0.0,95983.0,95140.0,98450.0,0
12,13,13,2008,2008-03-23,07:00:00,sepang,,,,5.0,4.0,0.0,96074.0,95562.0,,0
18,11,11,2008,2008-03-23,07:00:00,sepang,,15.0,,,8.0,,95847.0,95208.0,,0
22,14,14,2008,2008-03-23,07:00:00,sepang,,20.0,,,8.0,,96198.0,95622.0,,0
21,17,17,2008,2008-03-23,07:00:00,sepang,,8.0,,,,,96240.0,,,0
3,16,16,2008,2008-03-23,07:00:00,sepang,6.0,3.0,0.0,9.0,2.0,0.0,95843.0,95670.0,,0
6,22,18,2008,2008-03-23,07:00:00,sepang,3.0,6.0,0.0,9.0,2.0,0.0,96388.0,,,0
19,21,22,2008,2008-03-23,07:00:00,sepang,,23.0,,,9.0,,97481.0,,,0
11,19,20,2008,2008-03-23,07:00:00,sepang,,17.0,,,9.0,,97087.0,,,0
7,18,19,2008,2008-03-23,07:00:00,sepang,2.0,7.0,0.0,2.0,5.0,0.0,96677.0,,,0
4,2,2,2007,2007-04-08,07:00:00,sepang,8.0,2.0,0.0,14.0,11.0,0.0,94942.0,94057.0,95310.0,1
1,4,4,2007,2007-04-08,07:00:00,sepang,6.0,3.0,0.0,14.0,11.0,0.0,95028.0,94650.0,96045.0,1
8,3,3,2007,2007-04-08,07:00:00,sepang,10.0,1.0,1.0,13.0,1.0,1.0,95138.0,94687.0,95479.0,1
13,1,1,2007,2007-04-08,07:00:00,sepang,3.0,6.0,0.0,13.0,1.0,1.0,95340.0,94454.0,95043.0,0
2,5,5,2007,2007-04-08,07:00:00,sepang,5.0,4.0,0.0,5.0,2.0,0.0,95617.0,95203.0,96543.0,0
9,7,7,2007,2007-04-08,07:00:00,sepang,,16.0,,5.0,2.0,0.0,95294.0,94739.0,96839.0,0
21,12,12,2007,2007-04-08,07:00:00,sepang,4.0,5.0,0.0,4.0,3.0,0.0,95879.0,95706.0,,0
5,11,11,2007,2007-04-08,07:00:00,sepang,0.0,10.0,0.0,4.0,3.0,0.0,96092.0,95630.0,,0
15,8,8,2007,2007-04-08,07:00:00,sepang,0.0,9.0,0.0,1.0,5.0,0.0,95666.0,95255.0,96902.0,0
23,9,9,2007,2007-04-08,07:00:00,sepang,1.0,8.0,0.0,1.0,5.0,0.0,95736.0,95595.0,97078.0,0
25,19,20,2007,2007-04-08,07:00:00,sepang,,17.0,,2.0,4.0,0.0,97326.0,,,0
3,6,6,2007,2007-04-08,07:00:00,sepang,2.0,7.0,0.0,2.0,4.0,0.0,95755.0,95380.0,96829.0,0
17,10,10,2007,2007-04-08,07:00:00,sepang,0.0,13.0,0.0,0.0,8.0,0.0,95727.0,95579.0,97345.0,0
22,22,19,2007,2007-04-08,07:00:00,sepang,0.0,11.0,0.0,0.0,6.0,0.0,96827.0,,,0
18,15,15,2007,2007-04-08,07:00:00,sepang,0.0,15.0,0.0,0.0,6.0,0.0,95913.0,96088.0,,0
11,14,14,2007,2007-04-08,07:00:00,sepang,0.0,12.0,0.0,0.0,7.0,0.0,96430.0,95945.0,,0
19,18,18,2007,2007-04-08,07:00:00,sepang,0.0,16.0,0.0,0.0,7.0,0.0,96816.0,,,0
26,17,17,2007,2007-04-08,07:00:00,sepang,,20.0,,0.0,9.0,0.0,96578.0,,,0
24,16,16,2007,2007-04-08,07:00:00,sepang,0.0,14.0,0.0,0.0,9.0,0.0,96140.0,96145.0,,0
16,21,22,2007,2007-04-08,07:00:00,sepang,0.0,17.0,0.0,0.0,10.0,0.0,98415.0,,,0
21,1,1,2006,2006-03-19,15:00:00,sepang,,5.0,,10.0,1.0,1.0,95488.0,93623.0,93840.0,1
4,7,8,2006,2006-03-19,15:00:00,sepang,10.0,1.0,1.0,10.0,1.0,1.0,95514.0,93997.0,95747.0,1
18,2,2,2006,2006-03-19,15:00:00,sepang,5.0,4.0,0.0,5.0,4.0,0.0,95023.0,93527.0,93986.0,1
22,20,12,2006,2006-03-19,15:00:00,sepang,0.0,15.0,0.0,5.0,4.0,0.0,95526.0,94683.0,,0
31,5,6,2006,2006-03-19,15:00:00,sepang,4.0,5.0,0.0,10.0,2.0,0.0,94536.0,94568.0,94916.0,0
8,6,7,2006,2006-03-19,15:00:00,sepang,6.0,3.0,0.0,10.0,2.0,0.0,94667.0,94351.0,94983.0,0
13,21,16,2006,2006-03-19,15:00:00,sepang,0.0,9.0,0.0,8.0,3.0,0.0,95091.0,,,0
30,14,4,2006,2006-03-19,15:00:00,sepang,8.0,2.0,0.0,8.0,3.0,0.0,95810.0,94574.0,94668.0,0
35,10,14,2006,2006-03-19,15:00:00,sepang,,14.0,,0.0,8.0,0.0,95391.0,94752.0,,0
2,11,15,2006,2006-03-19,15:00:00,sepang,0.0,12.0,0.0,0.0,8.0,0.0,95588.0,94783.0,,0
23,22,10,2006,2006-03-19,15:00:00,sepang,0.0,14.0,0.0,0.0,9.0,0.0,95214.0,94586.0,,0
15,9,13,2006,2006-03-19,15:00:00,sepang,0.0,16.0,0.0,0.0,9.0,0.0,95517.0,94702.0,,0
24,13,18,2006,2006-03-19,15:00:00,sepang,0.0,11.0,0.0,0.0,7.0,0.0,96581.0,,,0
26,12,17,2006,2006-03-19,15:00:00,sepang,0.0,13.0,0.0,0.0,7.0,0.0,96297.0,,,0
27,15,19,2006,2006-03-19,15:00:00,sepang,,19.0,,0.0,10.0,0.0,97426.0,,,0
33,16,20,2006,2006-03-19,15:00:00,sepang,0.0,17.0,0.0,0.0,10.0,0.0,97819.0,,,0
11,17,21,2006,2006-03-19,15:00:00,sepang,0.0,18.0,0.0,0.0,11.0,0.0,99011.0,,,0
32,8,9,2006,2006-03-19,15:00:00,sepang,1.0,8.0,0.0,1.0,6.0,0.0,95171.0,94537.0,98715.0,0
14,19,11,2006,2006-03-19,15:00:00,sepang,0.0,10.0,0.0,1.0,6.0,0.0,94839.0,94614.0,,0
17,4,5,2006,2006-03-19,15:00:00,sepang,3.0,6.0,0.0,5.0,5.0,0.0,95252.0,94279.0,94672.0,0
3,3,3,2006,2006-03-19,15:00:00,sepang,2.0,7.0,0.0,5.0,5.0,0.0,95105.0,94563.0,94626.0,0
4,1,1,2005,2005-03-20,15:00:00,sepang,6.0,3.0,0.0,16.0,1.0,1.0,92582.0,95090.0,,1
21,3,3,2005,2005-03-20,15:00:00,sepang,10.0,1.0,1.0,16.0,1.0,1.0,92765.0,95683.0,,0
15,2,2,2005,2005-03-20,15:00:00,sepang,0.0,9.0,0.0,0.0,6.0,0.0,92672.0,95253.0,,1
23,5,5,2005,2005-03-20,15:00:00,sepang,0.0,11.0,0.0,0.0,6.0,0.0,93106.0,95901.0,,0
2,10,10,2005,2005-03-20,15:00:00,sepang,0.0,19.0,0.0,4.0,4.0,0.0,93464.0,96453.0,,1
17,4,4,2005,2005-03-20,15:00:00,sepang,4.0,5.0,0.0,4.0,4.0,0.0,93204.0,95700.0,,0
31,11,11,2005,2005-03-20,15:00:00,sepang,3.0,6.0,0.0,4.0,5.0,0.0,93333.0,96757.0,,0
8,6,6,2005,2005-03-20,15:00:00,sepang,1.0,8.0,0.0,4.0,5.0,0.0,92839.0,96644.0,,0
14,8,8,2005,2005-03-20,15:00:00,sepang,5.0,4.0,0.0,7.0,3.0,0.0,93809.0,95891.0,,0
32,7,7,2005,2005-03-20,15:00:00,sepang,2.0,7.0,0.0,7.0,3.0,0.0,93724.0,95865.0,,0
30,13,13,2005,2005-03-20,15:00:00,sepang,0.0,18.0,0.0,8.0,2.0,0.0,94072.0,97561.0,,0
22,12,12,2005,2005-03-20,15:00:00,sepang,8.0,2.0,0.0,8.0,2.0,0.0,94162.0,97340.0,,0
13,14,14,2005,2005-03-20,15:00:00,sepang,0.0,10.0,0.0,0.0,7.0,0.0,94151.0,97733.0,,0
35,16,16,2005,2005-03-20,15:00:00,sepang,0.0,12.0,0.0,0.0,7.0,0.0,94887.0,98108.0,,0
39,17,17,2005,2005-03-20,15:00:00,sepang,0.0,13.0,0.0,0.0,8.0,0.0,97806.0,99850.0,,0
33,18,18,2005,2005-03-20,15:00:00,sepang,0.0,14.0,0.0,0.0,8.0,0.0,97856.0,100106.0,,0
27,19,20,2005,2005-03-20,15:00:00,sepang,0.0,20.0,0.0,0.0,9.0,0.0,100432.0,102569.0,,0
40,20,19,2005,2005-03-20,15:00:00,sepang,0.0,15.0,0.0,0.0,9.0,0.0,99268.0,101918.0,,0
18,9,9,2005,2005-03-20,15:00:00,sepang,0.0,16.0,0.0,0.0,10.0,0.0,93616.0,96216.0,,0
19,15,15,2005,2005-03-20,15:00:00,sepang,,,,0.0,10.0,0.0,94866.0,97024.0,,0
30,1,1,2004,2004-03-21,,sepang,10.0,1.0,1.0,18.0,1.0,1.0,93074.0,,,1
22,3,3,2004,2004-03-21,,sepang,8.0,2.0,0.0,18.0,1.0,1.0,93756.0,,,0
31,4,4,2004,2004-03-21,,sepang,4.0,5.0,0.0,9.0,2.0,0.0,94054.0,,,1
23,7,7,2004,2004-03-21,,sepang,5.0,4.0,0.0,9.0,2.0,0.0,94235.0,,,0
18,6,6,2004,2004-03-21,,sepang,3.0,6.0,0.0,3.0,4.0,0.0,94221.0,,,1
11,20,20,2004,2004-03-21,,sepang,0.0,9.0,0.0,3.0,4.0,0.0,,,,0
15,8,8,2004,2004-03-21,,sepang,2.0,7.0,0.0,8.0,3.0,0.0,94413.0,,,0
4,19,19,2004,2004-03-21,,sepang,6.0,3.0,0.0,8.0,3.0,0.0,,,,0
14,9,9,2004,2004-03-21,,sepang,1.0,8.0,0.0,1.0,5.0,0.0,94602.0,,,0
13,11,11,2004,2004-03-21,,sepang,,13.0,,0.0,6.0,0.0,95039.0,,,0
21,12,12,2004,2004-03-21,,sepang,0.0,10.0,0.0,0.0,6.0,0.0,95061.0,,,0
43,10,10,2004,2004-03-21,,sepang,0.0,12.0,0.0,0.0,8.0,0.0,94917.0,,,0
44,14,14,2004,2004-03-21,,sepang,0.0,13.0,0.0,0.0,8.0,0.0,95617.0,,,0
32,13,13,2004,2004-03-21,,sepang,0.0,11.0,0.0,0.0,7.0,0.0,95158.0,,,0
45,18,18,2004,2004-03-21,,sepang,0.0,14.0,0.0,0.0,9.0,0.0,99902.0,,,0
46,16,16,2004,2004-03-21,,sepang,,,,,10.0,,98577.0,,,0
47,17,17,2004,2004-03-21,,sepang,,24.0,,,10.0,,99272.0,,,0
8,7,7,2003,2003-03-23,,sepang,6.0,3.0,0.0,16.0,1.0,1.0,97858.0,,,1
14,4,4,2003,2003-03-23,,sepang,10.0,1.0,1.0,16.0,1.0,1.0,97454.0,,,0
22,5,5,2003,2003-03-23,,sepang,,2.0,,5.0,4.0,0.0,97579.0,,,1
30,3,3,2003,2003-03-23,,sepang,5.0,4.0,0.0,5.0,4.0,0.0,97393.0,,,0
4,1,1,2003,2003-03-23,,sepang,2.0,7.0,0.0,6.0,3.0,0.0,97044.0,,,1
15,2,2,2003,2003-03-23,,sepang,4.0,5.0,0.0,6.0,3.0,0.0,97217.0,,,0
23,17,17,2003,2003-03-23,,sepang,1.0,8.0,0.0,9.0,2.0,0.0,98789.0,,,0
31,8,8,2003,2003-03-23,,sepang,8.0,2.0,0.0,9.0,2.0,0.0,97974.0,,,0
18,9,9,2003,2003-03-23,,sepang,0.0,10.0,0.0,0.0,6.0,0.0,98073.0,,,0
35,12,12,2003,2003-03-23,,sepang,0.0,9.0,0.0,0.0,6.0,0.0,98289.0,,,0
2,6,6,2003,2003-03-23,,sepang,,10.0,,3.0,5.0,0.0,97766.0,,,0
49,13,13,2003,2003-03-23,,sepang,3.0,6.0,0.0,3.0,5.0,0.0,98291.0,,,0
52,20,20,2003,2003-03-23,,sepang,,,,,6.0,,100910.0,,,0
43,11,11,2003,2003-03-23,,sepang,,,,,10.0,,98097.0,,,0
50,18,18,2003,2003-03-23,,sepang,0.0,11.0,0.0,0.0,7.0,0.0,100417.0,,,0
23,4,4,2002,2002-03-17,,sepang,,4.0,,6.0,2.0,0.0,96028.0,,,1
31,2,2,2002,2002-03-17,,sepang,6.0,2.0,0.0,6.0,2.0,0.0,95497.0,,,1
30,1,1,2002,2002-03-17,,sepang,10.0,1.0,1.0,10.0,1.0,1.0,95266.0,,,1
18,8,8,2002,2002-03-17,,sepang,,17.0,,,7.0,,97245.0,,,0
2,7,7,2002,2002-03-17,,sepang,,8.0,,,4.0,,97199.0,,,0
13,14,14,2002,2002-03-17,,sepang,,,,,4.0,,98057.0,,,0
66,19,19,2002,2002-03-17,,sepang,,,,1.0,6.0,0.0,98959.0,,,0
63,10,10,2002,2002-03-17,,sepang,1.0,6.0,0.0,1.0,6.0,0.0,97694.0,,,0
35,13,13,2002,2002-03-17,,sepang,,7.0,,,6.0,,98039.0,,,0
11,15,15,2002,2002-03-17,,sepang,,,,,5.0,,98141.0,,,0
21,9,9,2002,2002-03-17,,sepang,,11.0,,,5.0,,97536.0,,,0
37,17,17,2002,2002-03-17,,sepang,0.0,8.0,0.0,3.0,4.0,0.0,98374.0,,,0
56,20,20,2002,2002-03-17,,sepang,3.0,4.0,0.0,3.0,4.0,0.0,99121.0,,,0
49,11,11,2002,2002-03-17,,sepang,,13.0,,,10.0,,97919.0,,,0
17,21,21,2002,2002-03-17,,sepang,2.0,5.0,0.0,2.0,5.0,0.0,99454.0,,,0
62,22,22,2002,2002-03-17,,sepang,0.0,7.0,0.0,2.0,5.0,0.0,100158.0,,,0
8,5,5,2002,2002-03-17,,sepang,4.0,3.0,0.0,4.0,3.0,0.0,96468.0,,,0
18,1,1,2009,2009-04-05,09:00:00,sepang,10.0,1.0,1.0,18.0,1.0,1.0,95058.0,93784.0,95181.0,1
22,8,4,2009,2009-04-05,09:00:00,sepang,8.0,2.0,0.0,18.0,1.0,1.0,94681.0,94387.0,95651.0,0
2,10,11,2009,2009-04-05,09:00:00,sepang,0.0,10.0,0.0,0.0,7.0,0.0,95110.0,94769.0,,1
9,6,8,2009,2009-04-05,09:00:00,sepang,0.0,14.0,0.0,0.0,7.0,0.0,95166.0,94562.0,96106.0,0
10,3,5,2009,2009-04-05,09:00:00,sepang,5.0,4.0,0.0,11.0,2.0,0.0,94907.0,94258.0,95690.0,1
15,2,2,2009,2009-04-05,09:00:00,sepang,6.0,3.0,0.0,11.0,2.0,0.0,94745.0,93990.0,95273.0,0
